numero_asociado,ramo_industrial,clave_del_producto,estado,fecha_factura
105349,M1,CAS011998,Pendiente,
105349,M1,CAS011999,Pendiente,
105349,M1,CAS012000,Pendiente,
105349,M1,CAS012001,Pendiente,
105349,M1,CAS012002,Pendiente,
105349,M1,CAS012003,Pendiente,
105349,M1,CAS012004,Pendiente,
105349,M1,CAS012005,Pendiente,
105349,M1,CAS012006,Pendiente,
105350,M4,CAS012001,Pendiente,
105350,M4,CAS012002,Pendiente,
105350,M4,CAS012003,Pendiente,
105350,M4,CAS012004,Pendiente,
105350,M4,CAS012005,Pendiente,
105350,M4,CAS012006,Pendiente,
105351,M4,CAS012001,Pendiente,
105351,M4,CAS012002,Pendiente,
105351,M4,CAS012003,Pendiente,
105351,M4,CAS012004,Pendiente,
105351,M4,CAS012005,Pendiente,
105351,M4,CAS012006,Pendiente,
105351,M4,CAS012007,Pendiente,
105352,M2,CAS012005,Pendiente,
105352,M2,CAS012006,Pendiente,
105352,M2,CAS012007,Pendiente,
105362,M4,CAS011995,Pendiente,
105362,M4,CAS011996,Pendiente,
105362,M4,CAS011997,Pendiente,
105362,M4,CAS011998,Pendiente,
105362,M4,CAS011999,Pendiente,
105362,M4,CAS012000,Pendiente,
105362,M4,CAS012001,Pendiente,
105362,M4,CAS012002,Pendiente,
105362,M4,CAS012003,Pendiente,
105362,M4,CAS012004,Pendiente,
105362,M4,CAS012005,Pendiente,
105362,M4,CAS012006,Pendiente,
105364,M1,CAS011991,Pendiente,
105364,M1,CAS011996,Pendiente,
105364,M1,CAS011997,Pendiente,
105364,M1,CAS011998,Pendiente,
105364,M1,CAS011999,Pendiente,
105364,M1,CAS012001,Pendiente,
105364,M1,CAS012002,Pendiente,
105364,M1,CAS012003,Pendiente,
105364,M1,CAS012004,Pendiente,
105364,M1,CAS012005,Pendiente,
105364,M1,CAS012006,Pendiente,
105364,M1,CAS012007,Pendiente,
105365,M4,CAS012001,Pendiente,
105365,M4,CAS012002,Pendiente,
105365,M4,CAS012003,Pendiente,
105365,M4,CAS012004,Pendiente,
105365,M4,CAS012005,Pendiente,
105365,M4,CAS012006,Pendiente,
105365,M4,CAS012007,Pendiente,
105366,M1,CAS012000,Pendiente,
105366,M1,CAS012001,Pendiente,
105366,M1,CAS012002,Pendiente,
105366,M1,CAS012003,Pendiente,
105366,M1,CAS012004,Pendiente,
105366,M1,CAS012005,Pendiente,
105366,M1,CAS012006,Pendiente,
105367,M4,CAS012001,Pendiente,
105367,M4,CAS012002,Pendiente,
105367,M4,CAS012003,Pendiente,
105367,M4,CAS012004,Pendiente,
105367,M4,CAS012005,Pendiente,
105367,M4,CAS012006,Pendiente,
105369,M2,CAS011995,Pendiente,
105369,M2,CAS011996,Pendiente,
105369,M2,CAS011997,Pendiente,
105369,M2,CAS011998,Pendiente,
105369,M2,CAS011999,Pendiente,
105369,M2,CAS012000,Pendiente,
105369,M2,CAS012001,Pendiente,
105369,M2,CAS012002,Pendiente,
105369,M2,CAS012003,Pendiente,
105369,M2,CAS012004,Pendiente,
105369,M2,CAS012005,Pendiente,
105369,M2,CAS012006,Pendiente,
105369,M2,CAS012007,Pendiente,
105370,M1,CAS011998,Pendiente,
105370,M1,CAS012001,Pendiente,
105370,M1,CAS012002,Pendiente,
105370,M1,CAS012003,Pendiente,
105370,M1,CAS012004,Pendiente,
105370,M1,CAS012005,Pendiente,
105370,M1,CAS012006,Pendiente,
105372,M4,CAS011995,Pendiente,
105372,M4,CAS011996,Pendiente,
105372,M4,CAS011997,Pendiente,
105372,M4,CAS011998,Pendiente,
105372,M4,CAS011999,Pendiente,
105372,M4,CAS012000,Pendiente,
105372,M4,CAS012001,Pendiente,
105372,M4,CAS012002,Pendiente,
105372,M4,CAS012003,Pendiente,
105372,M4,CAS012004,Pendiente,
105372,M4,CAS012005,Pendiente,
105372,M4,CAS012006,Pendiente,
105372,M4,CAS012007,Pendiente,
105374,M1,CAS012001,Pendiente,
105374,M1,CAS012002,Pendiente,
105374,M1,CAS012003,Pendiente,
105374,M1,CAS012004,Pendiente,
105374,M1,CAS012005,Pendiente,
105374,M1,CAS012006,Pendiente,
105375,M4,CAS011995,Pendiente,
105375,M4,CAS011996,Pendiente,
105375,M4,CAS011997,Pendiente,
105375,M4,CAS011998,Pendiente,
105375,M4,CAS011999,Pendiente,
105375,M4,CAS012000,Pendiente,
105375,M4,CAS012001,Pendiente,
105375,M4,CAS012002,Pendiente,
105375,M4,CAS012003,Pendiente,
105375,M4,CAS012004,Pendiente,
105375,M4,CAS012005,Pendiente,
105375,M4,CAS012006,Pendiente,
105375,M4,CAS012007,Pendiente,
105376,M2,CAS012004,Pendiente,
105376,M2,CAS012005,Pendiente,
105376,M2,CAS012006,Pendiente,
105379,M4,CAS012001,Pendiente,
105379,M4,CAS012002,Pendiente,
105379,M4,CAS012003,Pendiente,
105379,M4,CAS012004,Pendiente,
105379,M4,CAS012005,Pendiente,
105379,M4,CAS012006,Pendiente,
105381,M1,CAS011996,Pendiente,
105381,M1,CAS011997,Pendiente,
105381,M1,CAS011998,Pendiente,
105381,M1,CAS012001,Pendiente,
105381,M1,CAS012002,Pendiente,
105381,M1,CAS012003,Pendiente,
105381,M1,CAS012004,Pendiente,
105381,M1,CAS012005,Pendiente,
105381,M1,CAS012006,Pendiente,
105381,M1,CAS012007,Pendiente,
105382,M1,CAS011995,Pendiente,
105382,M1,CAS011996,Pendiente,
105382,M1,CAS011997,Pendiente,
105382,M1,CAS011998,Pendiente,
105382,M1,CAS011999,Pendiente,
105382,M1,CAS012000,Pendiente,
105382,M1,CAS012001,Pendiente,
105382,M1,CAS012002,Pendiente,
105382,M1,CAS012003,Pendiente,
105382,M1,CAS012004,Pendiente,
105382,M1,CAS012005,Pendiente,
105382,M1,CAS012006,Pendiente,
105382,M1,CAS012007,Pendiente,
105389,M1,CAS012001,Pendiente,
105389,M1,CAS012002,Pendiente,
105389,M1,CAS012003,Pendiente,
105389,M1,CAS012004,Pendiente,
105389,M1,CAS012005,Pendiente,
105389,M1,CAS012006,Pendiente,
105390,M4,CAS012001,Pendiente,
105390,M4,CAS012002,Pendiente,
105390,M4,CAS012003,Pendiente,
105390,M4,CAS012004,Pendiente,
105390,M4,CAS012005,Pendiente,
105390,M4,CAS012006,Pendiente,
105391,M1,CAS012001,Pendiente,
105391,M1,CAS012002,Pendiente,
105391,M1,CAS012003,Pendiente,
105391,M1,CAS012004,Pendiente,
105391,M1,CAS012005,Pendiente,
105391,M1,CAS012006,Pendiente,
105393,M4,CAS011995,Pendiente,
105393,M4,CAS011996,Pendiente,
105393,M4,CAS011997,Pendiente,
105393,M4,CAS011998,Pendiente,
105393,M4,CAS012001,Pendiente,
105393,M4,CAS012002,Pendiente,
105393,M4,CAS012003,Pendiente,
105393,M4,CAS012004,Pendiente,
105393,M4,CAS012005,Pendiente,
105393,M4,CAS012006,Pendiente,
105394,M4,CAS011995,Pendiente,
105394,M4,CAS011996,Pendiente,
105394,M4,CAS011997,Pendiente,
105394,M4,CAS011998,Pendiente,
105394,M4,CAS011999,Pendiente,
105394,M4,CAS012000,Pendiente,
105394,M4,CAS012001,Pendiente,
105394,M4,CAS012002,Pendiente,
105394,M4,CAS012003,Pendiente,
105394,M4,CAS012004,Pendiente,
105394,M4,CAS012005,Pendiente,
105394,M4,CAS012006,Pendiente,
105403,M4,CAS012004,Pendiente,
105403,M4,CAS012005,Pendiente,
105403,M4,CAS012006,Pendiente,
105403,M4,CAS012007,Pendiente,
105407,M10,CAS011996,Pendiente,
105407,M10,CAS011997,Pendiente,
105407,M10,CAS011998,Pendiente,
105407,M10,CAS011999,Pendiente,
105407,M10,CAS012000,Pendiente,
105407,M10,CAS012001,Pendiente,
105407,M10,CAS012002,Pendiente,
105407,M10,CAS012003,Pendiente,
105407,M10,CAS012004,Pendiente,
105407,M10,CAS012005,Pendiente,
105407,M10,CAS012006,Pendiente,
105408,M4,CAS011996,Pendiente,
105408,M4,CAS011997,Pendiente,
105408,M4,CAS011998,Pendiente,
105408,M4,CAS011999,Pendiente,
105408,M4,CAS012000,Pendiente,
105408,M4,CAS012001,Pendiente,
105408,M4,CAS012002,Pendiente,
105408,M4,CAS012003,Pendiente,
105408,M4,CAS012004,Pendiente,
105408,M4,CAS012005,Pendiente,
105408,M4,CAS012006,Pendiente,
105410,M7,CAS011997,Pendiente,
105410,M7,CAS011998,Pendiente,
105410,M7,CAS011999,Pendiente,
105410,M7,CAS012000,Pendiente,
105410,M7,CAS012001,Pendiente,
105410,M7,CAS012002,Pendiente,
105410,M7,CAS012003,Pendiente,
105410,M7,CAS012004,Pendiente,
105410,M7,CAS012005,Pendiente,
105410,M7,CAS012006,Pendiente,
105410,M7,CAS012007,Pendiente,
105412,M4,CAS011995,Pendiente,
105412,M4,CAS011996,Pendiente,
105412,M4,CAS011997,Pendiente,
105412,M4,CAS011998,Pendiente,
105412,M4,CAS011999,Pendiente,
105412,M4,CAS012001,Pendiente,
105412,M4,CAS012002,Pendiente,
105412,M4,CAS012003,Pendiente,
105412,M4,CAS012004,Pendiente,
105412,M4,CAS012005,Pendiente,
105412,M4,CAS012006,Pendiente,
105412,M4,CAS012007,Pendiente,
105413,M4,CAS011997,Pendiente,
105413,M4,CAS011998,Pendiente,
105413,M4,CAS011999,Pendiente,
105413,M4,CAS012000,Pendiente,
105413,M4,CAS012001,Pendiente,
105413,M4,CAS012002,Pendiente,
105413,M4,CAS012003,Pendiente,
105413,M4,CAS012004,Pendiente,
105413,M4,CAS012005,Pendiente,
105413,M4,CAS012006,Pendiente,
105413,M4,CAS012007,Pendiente,
105414,M4,CAS012001,Pendiente,
105414,M4,CAS012002,Pendiente,
105414,M4,CAS012003,Pendiente,
105414,M4,CAS012004,Pendiente,
105414,M4,CAS012005,Pendiente,
105414,M4,CAS012006,Pendiente,
105414,M4,CAS012007,Pendiente,
105415,M2,CAS011999,Pendiente,
105415,M2,CAS012000,Pendiente,
105415,M2,CAS012001,Pendiente,
105416,M4,CAS011996,Pendiente,
105416,M4,CAS011997,Pendiente,
105416,M4,CAS011998,Pendiente,
105416,M4,CAS011999,Pendiente,
105416,M4,CAS012001,Pendiente,
105416,M4,CAS012002,Pendiente,
105416,M4,CAS012003,Pendiente,
105416,M4,CAS012004,Pendiente,
105416,M4,CAS012005,Pendiente,
105416,M4,CAS012006,Pendiente,
105416,M4,CAS012007,Pendiente,
105418,M1,CAS012001,Pendiente,
105418,M1,CAS012002,Pendiente,
105418,M1,CAS012003,Pendiente,
105418,M1,CAS012004,Pendiente,
105418,M1,CAS012005,Pendiente,
105418,M1,CAS012006,Pendiente,
105419,M4,CAS012001,Pendiente,
105419,M4,CAS012002,Pendiente,
105419,M4,CAS012003,Pendiente,
105419,M4,CAS012004,Pendiente,
105419,M4,CAS012005,Pendiente,
105419,M4,CAS012006,Pendiente,
105419,M4,CAS012007,Pendiente,
105420,M4,CAS012001,Pendiente,
105420,M4,CAS012002,Pendiente,
105420,M4,CAS012003,Pendiente,
105420,M4,CAS012004,Pendiente,
105420,M4,CAS012005,Pendiente,
105420,M4,CAS012006,Pendiente,
105421,M2,CAS012006,Pendiente,
105421,M2,CAS022004,Pendiente,
105421,M2,CAS022005,Pendiente,
105421,M2,CAS022006,Pendiente,
105422,M1,CAS012001,Pendiente,
105422,M1,CAS012002,Pendiente,
105422,M1,CAS012003,Pendiente,
105422,M1,CAS012004,Pendiente,
105422,M1,CAS012005,Pendiente,
105422,M1,CAS012006,Pendiente,
105423,M7,CAS012001,Pendiente,
105423,M7,CAS012002,Pendiente,
105423,M7,CAS012003,Pendiente,
105423,M7,CAS012004,Pendiente,
105423,M7,CAS012005,Pendiente,
105423,M7,CAS012006,Pendiente,
105423,M7,CAS012007,Pendiente,
105424,M4,CAS011995,Pendiente,
105424,M4,CAS011996,Pendiente,
105424,M4,CAS011997,Pendiente,
105424,M4,CAS011998,Pendiente,
105424,M4,CAS011999,Pendiente,
105424,M4,CAS012000,Pendiente,
105424,M4,CAS012001,Pendiente,
105424,M4,CAS012002,Pendiente,
105424,M4,CAS012003,Pendiente,
105424,M4,CAS012004,Pendiente,
105424,M4,CAS012005,Pendiente,
105424,M4,CAS012006,Pendiente,
105426,M4,CAS012001,Pendiente,
105426,M4,CAS012002,Pendiente,
105426,M4,CAS012003,Pendiente,
105426,M4,CAS012004,Pendiente,
105426,M4,CAS012005,Pendiente,
105426,M4,CAS012006,Pendiente,
105427,M2,CAS012001,Pendiente,
105428,M4,CAS011995,Pendiente,
105428,M4,CAS011997,Pendiente,
105428,M4,CAS011998,Pendiente,
105428,M4,CAS011999,Pendiente,
105428,M4,CAS012001,Pendiente,
105428,M4,CAS012002,Pendiente,
105428,M4,CAS012003,Pendiente,
105428,M4,CAS012004,Pendiente,
105428,M4,CAS012005,Pendiente,
105428,M4,CAS012006,Pendiente,
105428,M4,CAS012007,Pendiente,
105429,M4,CAS011999,Pendiente,
105429,M4,CAS012000,Pendiente,
105429,M4,CAS012001,Pendiente,
105429,M4,CAS012002,Pendiente,
105429,M4,CAS012003,Pendiente,
105429,M4,CAS012004,Pendiente,
105429,M4,CAS012005,Pendiente,
105429,M4,CAS012006,Pendiente,
105430,M1,CAS012001,Pendiente,
105430,M1,CAS012002,Pendiente,
105430,M1,CAS012003,Pendiente,
105430,M1,CAS012004,Pendiente,
105430,M1,CAS012005,Pendiente,
105430,M1,CAS012006,Pendiente,
105431,M4,CAS011992,Pendiente,
105431,M4,CAS011995,Pendiente,
105431,M4,CAS011997,Pendiente,
105431,M4,CAS011998,Pendiente,
105431,M4,CAS011999,Pendiente,
105431,M4,CAS012001,Pendiente,
105431,M4,CAS012002,Pendiente,
105431,M4,CAS012003,Pendiente,
105431,M4,CAS012004,Pendiente,
105431,M4,CAS012005,Pendiente,
105431,M4,CAS012006,Pendiente,
105431,M4,CAS012007,Pendiente,
105432,M2,CAS012001,Pendiente,
105435,M1,CAS012001,Pendiente,
105435,M1,CAS012002,Pendiente,
105435,M1,CAS012003,Pendiente,
105435,M1,CAS012004,Pendiente,
105435,M1,CAS012005,Pendiente,
105435,M1,CAS012006,Pendiente,
105435,M1,CAS012007,Pendiente,
105437,M1,CAS012001,Pendiente,
105437,M1,CAS012002,Pendiente,
105437,M1,CAS012003,Pendiente,
105437,M1,CAS012004,Pendiente,
105437,M1,CAS012005,Pendiente,
105437,M1,CAS012006,Pendiente,
105438,M4,CAS011995,Pendiente,
105438,M4,CAS011996,Pendiente,
105438,M4,CAS011997,Pendiente,
105438,M4,CAS011998,Pendiente,
105438,M4,CAS011999,Pendiente,
105438,M4,CAS012000,Pendiente,
105438,M4,CAS012001,Pendiente,
105438,M4,CAS012002,Pendiente,
105438,M4,CAS012003,Pendiente,
105438,M4,CAS012004,Pendiente,
105438,M4,CAS012005,Pendiente,
105438,M4,CAS012006,Pendiente,
105439,M4,CAS011995,Pendiente,
105439,M4,CAS011996,Pendiente,
105439,M4,CAS011997,Pendiente,
105439,M4,CAS011998,Pendiente,
105439,M4,CAS011999,Pendiente,
105439,M4,CAS012000,Pendiente,
105439,M4,CAS012001,Pendiente,
105439,M4,CAS012002,Pendiente,
105439,M4,CAS012003,Pendiente,
105439,M4,CAS012004,Pendiente,
105439,M4,CAS012005,Pendiente,
105439,M4,CAS012006,Pendiente,
105439,M4,CAS012007,Pendiente,
105440,M4,CAS011996,Pendiente,
105440,M4,CAS011997,Pendiente,
105440,M4,CAS011998,Pendiente,
105440,M4,CAS011999,Pendiente,
105440,M4,CAS012001,Pendiente,
105440,M4,CAS012002,Pendiente,
105440,M4,CAS012003,Pendiente,
105440,M4,CAS012004,Pendiente,
105440,M4,CAS012005,Pendiente,
105440,M4,CAS012006,Pendiente,
105441,M3,CAS011995,Pendiente,
105441,M3,CAS011996,Pendiente,
105441,M3,CAS011997,Pendiente,
105441,M3,CAS011998,Pendiente,
105441,M3,CAS011999,Pendiente,
105441,M3,CAS012000,Pendiente,
105441,M3,CAS012001,Pendiente,
105442,M4,CAS011996,Pendiente,
105442,M4,CAS011997,Pendiente,
105442,M4,CAS011998,Pendiente,
105442,M4,CAS011999,Pendiente,
105442,M4,CAS012000,Pendiente,
105442,M4,CAS012001,Pendiente,
105442,M4,CAS012002,Pendiente,
105442,M4,CAS012003,Pendiente,
105442,M4,CAS012004,Pendiente,
105442,M4,CAS012005,Pendiente,
105442,M4,CAS012006,Pendiente,
105442,M4,CAS012007,Pendiente,
105443,M4,CAS012001,Pendiente,
105443,M4,CAS012002,Pendiente,
105443,M4,CAS012003,Pendiente,
105443,M4,CAS012004,Pendiente,
105443,M4,CAS012005,Pendiente,
105443,M4,CAS012006,Pendiente,
105443,M4,CAS012007,Pendiente,
105445,M4,CAS011995,Pendiente,
105445,M4,CAS011996,Pendiente,
105445,M4,CAS011997,Pendiente,
105445,M4,CAS011998,Pendiente,
105445,M4,CAS011999,Pendiente,
105445,M4,CAS012000,Pendiente,
105445,M4,CAS012001,Pendiente,
105445,M4,CAS012002,Pendiente,
105445,M4,CAS012003,Pendiente,
105445,M4,CAS012004,Pendiente,
105445,M4,CAS012005,Pendiente,
105445,M4,CAS012006,Pendiente,
105445,M4,CAS012007,Pendiente,
105446,M1,CAS012001,Pendiente,
105446,M1,CAS012002,Pendiente,
105446,M1,CAS012003,Pendiente,
105446,M1,CAS012004,Pendiente,
105446,M1,CAS012005,Pendiente,
105446,M1,CAS012006,Pendiente,
105450,M4,CAS012001,Pendiente,
105450,M4,CAS012002,Pendiente,
105450,M4,CAS012003,Pendiente,
105450,M4,CAS012004,Pendiente,
105450,M4,CAS012005,Pendiente,
105450,M4,CAS012006,Pendiente,
105450,M4,CAS012007,Pendiente,
105451,M1,CAS011991,Pendiente,
105451,M1,CAS011995,Pendiente,
105451,M1,CAS011997,Pendiente,
105451,M1,CAS011998,Pendiente,
105451,M1,CAS011999,Pendiente,
105451,M1,CAS012000,Pendiente,
105451,M1,CAS012001,Pendiente,
105451,M1,CAS012002,Pendiente,
105451,M1,CAS012003,Pendiente,
105451,M1,CAS012004,Pendiente,
105451,M1,CAS012005,Pendiente,
105451,M1,CAS012006,Pendiente,
105453,M4,CAS011995,Pendiente,
105453,M4,CAS011996,Pendiente,
105453,M4,CAS011997,Pendiente,
105453,M4,CAS011998,Pendiente,
105453,M4,CAS011999,Pendiente,
105453,M4,CAS012000,Pendiente,
105453,M4,CAS012001,Pendiente,
105453,M4,CAS012002,Pendiente,
105453,M4,CAS012003,Pendiente,
105453,M4,CAS012004,Pendiente,
105453,M4,CAS012005,Pendiente,
105453,M4,CAS012006,Pendiente,
105453,M4,CAS012007,Pendiente,
105455,M4,CAS011993,Pendiente,
105455,M4,CAS011994,Pendiente,
105455,M4,CAS011995,Pendiente,
105455,M4,CAS011996,Pendiente,
105455,M4,CAS011997,Pendiente,
105455,M4,CAS011998,Pendiente,
105455,M4,CAS011999,Pendiente,
105455,M4,CAS012001,Pendiente,
105455,M4,CAS012002,Pendiente,
105455,M4,CAS012003,Pendiente,
105455,M4,CAS012004,Pendiente,
105455,M4,CAS012005,Pendiente,
105455,M4,CAS012006,Pendiente,
105457,M4,CAS011992,Pendiente,
105457,M4,CAS011995,Pendiente,
105457,M4,CAS011997,Pendiente,
105457,M4,CAS011998,Pendiente,
105457,M4,CAS011999,Pendiente,
105457,M4,CAS012000,Pendiente,
105457,M4,CAS012001,Pendiente,
105457,M4,CAS012002,Pendiente,
105457,M4,CAS012003,Pendiente,
105457,M4,CAS012004,Pendiente,
105457,M4,CAS012005,Pendiente,
105457,M4,CAS012006,Pendiente,
105458,M4,CAS011995,Pendiente,
105458,M4,CAS011996,Pendiente,
105458,M4,CAS011997,Pendiente,
105458,M4,CAS011998,Pendiente,
105458,M4,CAS011999,Pendiente,
105458,M4,CAS012001,Pendiente,
105458,M4,CAS012002,Pendiente,
105458,M4,CAS012003,Pendiente,
105458,M4,CAS012004,Pendiente,
105458,M4,CAS012005,Pendiente,
105458,M4,CAS012006,Pendiente,
105460,M1,CAS011995,Pendiente,
105460,M1,CAS011996,Pendiente,
105460,M1,CAS011997,Pendiente,
105460,M1,CAS011998,Pendiente,
105460,M1,CAS011999,Pendiente,
105460,M1,CAS012000,Pendiente,
105460,M1,CAS012001,Pendiente,
105460,M1,CAS012002,Pendiente,
105460,M1,CAS012003,Pendiente,
105460,M1,CAS012004,Pendiente,
105460,M1,CAS012005,Pendiente,
105460,M1,CAS012006,Pendiente,
105460,M1,CAS012007,Pendiente,
105461,M4,CAS011996,Pendiente,
105461,M4,CAS011997,Pendiente,
105461,M4,CAS011998,Pendiente,
105461,M4,CAS011999,Pendiente,
105461,M4,CAS012000,Pendiente,
105461,M4,CAS012001,Pendiente,
105461,M4,CAS012002,Pendiente,
105461,M4,CAS012003,Pendiente,
105461,M4,CAS012004,Pendiente,
105461,M4,CAS012005,Pendiente,
105461,M4,CAS012006,Pendiente,
105461,M4,CAS012007,Pendiente,
105462,M4,CAS011994,Pendiente,
105462,M4,CAS011995,Pendiente,
105462,M4,CAS011996,Pendiente,
105462,M4,CAS011997,Pendiente,
105462,M4,CAS011998,Pendiente,
105462,M4,CAS011999,Pendiente,
105462,M4,CAS012001,Pendiente,
105462,M4,CAS012002,Pendiente,
105462,M4,CAS012003,Pendiente,
105462,M4,CAS012004,Pendiente,
105462,M4,CAS012005,Pendiente,
105462,M4,CAS012006,Pendiente,
105462,M4,CAS012007,Pendiente,
105463,M4,CAS012001,Pendiente,
105463,M4,CAS012002,Pendiente,
105463,M4,CAS012003,Pendiente,
105463,M4,CAS012004,Pendiente,
105463,M4,CAS012005,Pendiente,
105463,M4,CAS012006,Pendiente,
105463,M4,CAS012007,Pendiente,
105464,M4,CAS012001,Pendiente,
105464,M4,CAS012002,Pendiente,
105464,M4,CAS012003,Pendiente,
105464,M4,CAS012004,Pendiente,
105464,M4,CAS012005,Pendiente,
105464,M4,CAS012006,Pendiente,
105464,M4,CAS012007,Pendiente,
105465,M4,CAS012001,Pendiente,
105465,M4,CAS012002,Pendiente,
105465,M4,CAS012003,Pendiente,
105465,M4,CAS012004,Pendiente,
105465,M4,CAS012005,Pendiente,
105465,M4,CAS012006,Pendiente,
105466,M2,CAS011992,Pendiente,
105466,M2,CAS011995,Pendiente,
105466,M2,CAS011997,Pendiente,
105466,M2,CAS011998,Pendiente,
105466,M2,CAS011999,Pendiente,
105466,M2,CAS012001,Pendiente,
105467,M4,CAS012001,Pendiente,
105467,M4,CAS012002,Pendiente,
105467,M4,CAS012003,Pendiente,
105467,M4,CAS012004,Pendiente,
105467,M4,CAS012005,Pendiente,
105467,M4,CAS012006,Pendiente,
105468,M4,CAS011995,Pendiente,
105468,M4,CAS011996,Pendiente,
105468,M4,CAS011997,Pendiente,
105468,M4,CAS011998,Pendiente,
105468,M4,CAS011999,Pendiente,
105468,M4,CAS012000,Pendiente,
105468,M4,CAS012001,Pendiente,
105468,M4,CAS012002,Pendiente,
105468,M4,CAS012003,Pendiente,
105468,M4,CAS012004,Pendiente,
105468,M4,CAS012005,Pendiente,
105468,M4,CAS012006,Pendiente,
105470,M4,CAS011995,Pendiente,
105470,M4,CAS011996,Pendiente,
105470,M4,CAS011997,Pendiente,
105470,M4,CAS011998,Pendiente,
105470,M4,CAS012001,Pendiente,
105470,M4,CAS012002,Pendiente,
105470,M4,CAS012003,Pendiente,
105470,M4,CAS012004,Pendiente,
105470,M4,CAS012005,Pendiente,
105470,M4,CAS012006,Pendiente,
105473,M2,CAS012001,Pendiente,
105474,M4,CAS011995,Pendiente,
105474,M4,CAS011996,Pendiente,
105474,M4,CAS011997,Pendiente,
105474,M4,CAS011998,Pendiente,
105474,M4,CAS011999,Pendiente,
105474,M4,CAS012001,Pendiente,
105474,M4,CAS012002,Pendiente,
105474,M4,CAS012003,Pendiente,
105474,M4,CAS012004,Pendiente,
105474,M4,CAS012005,Pendiente,
105474,M4,CAS012006,Pendiente,
105474,M4,CAS012007,Pendiente,
105475,M4,CAS012001,Pendiente,
105475,M4,CAS012002,Pendiente,
105475,M4,CAS012003,Pendiente,
105475,M4,CAS012004,Pendiente,
105475,M4,CAS012005,Pendiente,
105475,M4,CAS012006,Pendiente,
105477,M1,CAS012003,Pendiente,
105477,M1,CAS012004,Pendiente,
105477,M1,CAS012005,Pendiente,
105477,M1,CAS012006,Pendiente,
105477,M1,CAS012007,Pendiente,
105478,M3,CAS011998,Pendiente,
105478,M3,CAS011999,Pendiente,
105478,M3,CAS012000,Pendiente,
105478,M3,CAS012001,Pendiente,
105479,M4,CAS012001,Pendiente,
105479,M4,CAS012002,Pendiente,
105479,M4,CAS012003,Pendiente,
105479,M4,CAS012004,Pendiente,
105479,M4,CAS012005,Pendiente,
105479,M4,CAS012006,Pendiente,
105480,M4,CAS011996,Pendiente,
105480,M4,CAS011997,Pendiente,
105480,M4,CAS011998,Pendiente,
105480,M4,CAS011999,Pendiente,
105480,M4,CAS012000,Pendiente,
105480,M4,CAS012001,Pendiente,
105480,M4,CAS012002,Pendiente,
105480,M4,CAS012003,Pendiente,
105480,M4,CAS012004,Pendiente,
105480,M4,CAS012005,Pendiente,
105480,M4,CAS012006,Pendiente,
105480,M4,CAS012007,Pendiente,
105483,M7,CAS012001,Pendiente,
105483,M7,CAS012002,Pendiente,
105483,M7,CAS012003,Pendiente,
105483,M7,CAS012004,Pendiente,
105483,M7,CAS012005,Pendiente,
105483,M7,CAS012006,Pendiente,
105484,M7,CAS012001,Pendiente,
105484,M7,CAS012002,Pendiente,
105484,M7,CAS012003,Pendiente,
105484,M7,CAS012004,Pendiente,
105484,M7,CAS012005,Pendiente,
105484,M7,CAS012006,Pendiente,
